ground_truth,cpu_percent,memory_percent,memory_available_mb,disk_write_mbps,z_cpu,z_mem,z_memavl,z_disk,rolling_mean_cpu,cpu_rate_of_change,mem_drop_rate,disk_burst_flag,pem_score,pem_status,md_score,md_status,fault_type,severity_level
1,56.7,74.2,4085.3,52.136,0.8263053865960335,0.1497841932255409,-0.1464358494946908,-0.268810950925696,61.32000000000001,0.0,-256.6000000000004,0,0.3758762340305497,NORMAL,1.8323276342165065,NORMAL,NORMAL,LOW
1,56.5,76.6,3691.0,71.795,0.8195036416940773,0.3192021684089667,-0.3225509753087475,-0.1471189925823312,59.42,-0.2000000000000028,394.3000000000002,0,0.435545736609129,NORMAL,1.821115317933436,NORMAL,NORMAL,LOW
1,57.0,75.5,3866.1,50.701,0.8365080039489675,0.2415522631165634,-0.2443421025467863,-0.277693801539803,58.28000000000001,0.5,-175.0999999999999,0,0.4278252609369771,NORMAL,1.5970753437052116,NORMAL,NORMAL,LOW
1,57.0,74.2,4083.4,51.222,0.8365080039489675,0.1497841932255409,-0.1472844894618394,-0.2744687387036011,56.78000000000001,0.0,-217.30000000000013,0,0.3802383047854406,NORMAL,1.482668732100182,NORMAL,NORMAL,LOW
1,57.9,77.0,3631.4,81.396,0.8671158560077699,0.3474384976062049,-0.3491714711203574,-0.087687460355125,57.02,0.8999999999999986,452.0,0,0.4517380923792889,NORMAL,1.2141622331853483,NORMAL,NORMAL,LOW
1,56.8,76.0,3792.2,61.237,0.8297062590470113,0.2768476746131105,-0.2773497307427254,-0.2124744885988756,57.04,-1.1000000000000014,-160.79999999999973,0,0.4299310239663568,NORMAL,0.8644677110110031,NORMAL,NORMAL,LOW
1,56.5,75.2,3919.5,61.047,0.8195036416940773,0.2203750162186352,-0.2204908529437667,-0.2136506151610221,57.04,-0.2999999999999971,-127.30000000000018,0,0.3987918909947715,NORMAL,0.8230824301305603,NORMAL,NORMAL,LOW
1,56.6,74.1,4087.5,61.081,0.8229045141450554,0.1427251109262308,-0.1454532137432556,-0.2134401504077959,56.96,0.1000000000000014,-168.0,0,0.3614675603515962,NORMAL,1.565290246135147,NORMAL,NORMAL,LOW
1,58.8,77.1,3622.6,80.799,0.8977237080665721,0.3544975799055139,-0.3531020141260985,-0.0913829738161855,57.32000000000001,2.199999999999996,464.9000000000001,0,0.4645633839800826,NORMAL,1.1493384081052491,NORMAL,NORMAL,LOW
1,58.0,76.6,3700.6,48.242,0.870516728458748,0.3192021684089667,-0.3182631102115755,-0.2929153553098998,57.34,-0.7999999999999972,-78.0,0,0.4791513621646094,NORMAL,0.9842939371500032,NORMAL,NORMAL,LOW
1,60.0,76.1,3771.5,48.196,0.9385341774783088,0.2839067569124196,-0.2865954398585026,-0.2932001017407353,57.98,2.0,-70.90000000000009,0,0.4826913886370661,NORMAL,1.6111306286780251,NORMAL,NORMAL,LOW
1,64.3,76.8,3661.3,59.011,1.0847716928703643,0.3333203330075858,-0.3358165579531235,-0.2262537397953927,59.54,4.299999999999997,110.19999999999982,0,0.5378416673130884,NORMAL,1.62552903088055,NORMAL,NORMAL,LOW
1,57.4,75.3,3910.3,46.836,0.8501114937528796,0.2274340985179443,-0.2246000569952231,-0.3016186918697844,59.7,-6.899999999999999,-249.0,0,0.4285074274542487,NORMAL,1.6206783208608309,NORMAL,NORMAL,LOW
1,57.6,77.1,3616.4,70.39,0.8569132386548358,0.3544975799055139,-0.3558712603346887,-0.155816139002415,59.46,0.2000000000000028,293.9000000000001,0,0.4657607254355256,NORMAL,1.0890196288291598,NORMAL,NORMAL,LOW
1,57.4,76.1,3777.3,45.777,0.8501114937528796,0.2839067569124196,-0.2840048546956278,-0.3081740499188013,59.34,-0.2000000000000028,-160.9000000000001,0,0.4586412561224756,NORMAL,0.8542298512794868,NORMAL,NORMAL,LOW
1,54.2,74.3,4067.4,49.869,0.7412835753215824,0.1568432755248499,-0.1544309312904595,-0.2828439978540448,58.17999999999999,-3.199999999999996,-290.0999999999999,0,0.3568930410828306,NORMAL,1.3907601702077557,NORMAL,NORMAL,LOW
1,57.3,76.7,3681.4,76.18,0.8467106213019016,0.3262612507082768,-0.3268388404059195,-0.1199752295559486,56.78,3.0999999999999943,386.0,0,0.4412543755954271,NORMAL,0.8996447922341653,NORMAL,NORMAL,LOW
1,57.5,75.5,3875.1,59.688,0.8535123662038577,0.2415522631165634,-0.2403222290181875,-0.2220630151502705,56.8,0.2000000000000028,-193.69999999999985,0,0.420996437629818,NORMAL,1.0458164079716443,NORMAL,NORMAL,LOW
1,62.7,73.8,4133.3,47.41,1.0303577336547158,0.1215478640283027,-0.1249965240088304,-0.2980655516241416,57.82000000000001,5.200000000000003,-258.2000000000003,0,0.4301840944315,NORMAL,1.980807640335349,NORMAL,NORMAL,LOW
1,83.8,75.6,3861.3,19.078,1.7479418208110824,0.2486113454158724,-0.2464860350953722,-0.4734445924595967,63.1,21.099999999999994,272.0,0,0.7429520753790801,NORMAL,2.06350368918844,NORMAL,CPU,LOW
1,79.9,77.0,3632.8,36.518,1.615307795222939,0.3474384976062049,-0.3485461574603531,-0.3654885543341437,68.24000000000001,-3.899999999999992,228.5,0,0.7316308302076425,NORMAL,1.7135625971443564,NORMAL,CPU,LOW
1,58.6,75.5,3871.1,41.051,0.8909219631646162,0.2415522631165634,-0.2421088394753425,-0.337428650617247,68.5,-21.300000000000004,-238.29999999999973,0,0.4556497659028718,NORMAL,0.9374610308167022,NORMAL,NORMAL,LOW
1,57.7,77.6,3538.8,65.011,0.8603141111058139,0.3897929914020611,-0.3905315032034962,-0.1891129009907644,68.53999999999999,-0.8999999999999986,332.2999999999997,0,0.4909610115912146,NORMAL,0.9393030589222202,NORMAL,NORMAL,LOW
1,55.7,76.1,3772.2,46.014,0.792296662086253,0.2839067569124196,-0.2862827830285006,-0.3067069867860185,67.14000000000001,-2.0,-233.39999999999964,0,0.4414589796625056,NORMAL,1.4087448910841778,NORMAL,NORMAL,LOW
1,56.5,74.4,4047.7,42.939,0.8195036416940773,0.16390235782416,-0.1632299877919482,-0.3257416666733905,61.68000000000001,0.7999999999999972,-275.5,0,0.3928161307485389,NORMAL,0.8919253836492285,NORMAL,NORMAL,LOW
1,57.2,77.0,3630.1,71.013,0.8433097488509237,0.3474384976062049,-0.3497521195189328,-0.1519596819065344,57.14,0.7000000000000028,417.5999999999999,0,0.457566834222232,NORMAL,1.406036144985413,NORMAL,NORMAL,LOW
1,57.1,76.3,3749.8,59.404,0.8399088763999456,0.2980249215110386,-0.2962878015885686,-0.2238210148536895,56.84000000000001,-0.1000000000000014,-119.70000000000029,0,0.4454019026617469,NORMAL,1.194489271209207,NORMAL,NORMAL,LOW
1,56.9,75.0,3947.3,54.558,0.8331071314979894,0.2062568516200162,-0.2080739102665391,-0.2538184323282277,56.67999999999999,-0.2000000000000028,-197.5,0,0.4041876634543551,NORMAL,1.2167141197344782,NORMAL,NORMAL,LOW
1,57.6,77.5,3558.5,75.631,0.8569132386548358,0.382733909102752,-0.3817324467020078,-0.1233736163065721,57.06,0.7000000000000028,388.8000000000002,0,0.4729153569289923,NORMAL,1.005008277510561,NORMAL,NORMAL,LOW
1,58.0,76.9,3643.3,54.055,0.870516728458748,0.3403794153068958,-0.3438563050103211,-0.2569320726480157,57.36,0.3999999999999986,-84.80000000000018,0,0.4834265186613604,NORMAL,1.903979914467619,NORMAL,NORMAL,LOW
1,56.6,75.3,3897.5,54.419,0.8229045141450554,0.2274340985179443,-0.2303172104581193,-0.254678861760535,57.24,-1.3999999999999986,-254.19999999999985,0,0.4121007982426308,NORMAL,1.627654521770152,NORMAL,NORMAL,LOW
1,56.9,77.3,3590.4,61.081,0.8331071314979894,0.368615744504133,-0.3674842283061964,-0.2134401504077959,57.2,0.2999999999999971,307.0999999999999,0,0.4767017385434352,NORMAL,1.0061185802786785,NORMAL,NORMAL,LOW
1,57.3,75.7,3835.0,42.529,0.8467106213019016,0.2556704277151824,-0.2582329988511666,-0.3282796239917068,57.28,0.3999999999999986,-244.5999999999999,0,0.4480168392736999,NORMAL,1.5145128507002443,NORMAL,NORMAL,LOW
1,56.7,77.6,3535.5,55.456,0.8263053865960335,0.3897929914020611,-0.3920054568306492,-0.248259686787135,57.1,-0.5999999999999943,299.5,0,0.4928825421229852,NORMAL,1.3636967957629629,NORMAL,NORMAL,LOW
1,58.2,76.8,3666.2,46.458,0.8773184733607041,0.3333203330075858,-0.3336279601431088,-0.303958564714476,57.14,1.5,-130.69999999999982,0,0.4907089468820039,NORMAL,0.8935572581202675,NORMAL,NORMAL,LOW
1,87.4,98.8,195.2,0.71,1.870373229046292,1.8863184388556613,-1.8839591843393824,-0.5871450803201658,63.3,29.200000000000003,3471.0,0,1.621228353302496,ANOMALY,2.576735673905423,NORMAL,COMBINED,HIGH
1,89.0,98.9,167.1,0.233,1.9247871882619407,1.893377521154972,-1.8965101228008965,-0.5900977770051337,69.72,1.5999999999999943,28.099999999999994,0,1.6427709927862797,ANOMALY,2.801820716109068,WARNING,COMBINED,HIGH
1,86.5,87.2,2030.3,0.267,1.839765376987489,1.0674648921357677,-1.064306971858085,-0.5898873122519075,75.56,-2.5,-1863.2,0,1.2030079375589755,NORMAL,2.447766697993341,NORMAL,COMBINED,LOW
1,74.6,91.5,1351.2,0.358,1.4350615553211026,1.371005431006073,-1.36762876222158,-0.5893240095300373,79.14000000000001,-11.900000000000006,679.0999999999999,0,1.233210650248476,NORMAL,2.3826481076812254,NORMAL,COMBINED,LOW
1,70.1,91.3,1373.6,1.25,1.2820222950270908,1.356887266407454,-1.3576237436615115,-0.5838024048277491,81.52,-4.5,-22.399999999999864,0,1.1799580981282156,NORMAL,1.685740438802781,NORMAL,COMBINED,LOW
1,69.5,92.0,1266.7,0.541,1.261617060321223,1.4063008425026202,-1.40537090812898,-0.5881912139464961,77.94,-0.5999999999999943,106.89999999999986,0,1.199087795262248,NORMAL,1.7216868448836706,NORMAL,MEMORY,LOW
1,69.2,92.2,1227.5,0.582,1.2514144429682883,1.4204190071012393,-1.422879690609099,-0.5879374182146645,73.97999999999999,-0.2999999999999971,39.200000000000045,0,1.203713456785611,NORMAL,2.067549213148553,NORMAL,MEMORY,LOW
1,69.4,96.5,547.6,29.267,1.2582161878702447,1.7239595459715449,-1.7265588030640246,-0.410373258029537,70.56,0.2000000000000028,679.9,0,1.3220391323712493,WARNING,2.268775198655096,NORMAL,MEMORY,WARNING
1,73.0,96.0,632.7,49.642,1.380647596105454,1.6886641344749975,-1.6885486655880515,-0.2842491595888199,70.24,3.5999999999999943,-85.10000000000002,0,1.3153530842095098,WARNING,1.9058224343632943,NORMAL,COMBINED,WARNING
1,69.2,95.0,788.4,0.316,1.2514144429682883,1.6180733114819033,-1.619004853543292,-0.5895839954016696,70.06,-3.799999999999997,-155.69999999999993,0,1.30256409612405,NORMAL,1.874521205545708,NORMAL,MEMORY,LOW
1,69.3,82.7,2732.4,0.275,1.2548153154192665,0.7498061886668429,-0.7507121713659495,-0.5898377911335013,70.02000000000001,0.0999999999999943,-1944.0,0,0.869496443725723,NORMAL,1.4063540362647935,NORMAL,MEMORY,LOW
1,70.0,84.3,2479.4,0.173,1.2786214225761128,0.8627515054557935,-0.8637152827810048,-0.5904691853931799,70.17999999999999,0.7000000000000028,253.0,0,0.9332487720444088,NORMAL,1.468427898029884,NORMAL,MEMORY,LOW
1,70.1,85.7,2256.3,0.187,1.2820222950270908,0.961578657646126,-0.9633634810288264,-0.5903825234359692,70.32000000000001,0.0999999999999943,223.0999999999999,0,0.9838294866949244,NORMAL,1.68037735029491,NORMAL,COMBINED,LOW
1,68.8,86.2,2187.2,0.162,1.2378109531643762,0.9968740691426732,-0.9942271766761795,-0.5905372769309885,69.47999999999999,-1.2999999999999972,69.10000000000036,0,0.9873583974135484,NORMAL,1.901039730021464,NORMAL,MEMORY,LOW
1,69.6,88.2,1858.3,0.214,1.2650179327722004,1.138055715128862,-1.1411312215157514,-0.5902153896613483,69.56,0.7999999999999972,328.89999999999986,0,1.0671914166057388,NORMAL,2.134931587799925,NORMAL,MEMORY,LOW
1,68.6,88.4,1837.9,0.628,1.23100920826242,1.152173879727481,-1.150242934847242,-0.587652671783829,69.41999999999999,-1.0,20.399999999999864,0,1.0625340477231846,NORMAL,1.7525059539420198,NORMAL,MEMORY,LOW
1,69.0,88.8,1772.0,0.195,1.2446126980663323,1.1804102089247182,-1.179677342128871,-0.590333002317563,69.22,0.4000000000000057,65.90000000000009,0,1.081508940986602,NORMAL,1.5525804264865628,NORMAL,MEMORY,LOW
1,70.5,90.2,1555.8,0.155,1.295625784831003,1.2792373611150505,-1.2762436373381003,-0.5905806079095939,69.3,1.5,216.20000000000005,0,1.145823792833355,NORMAL,2.1547329342483725,NORMAL,COMBINED,LOW
1,70.3,93.1,1085.5,0.166,1.288824039929047,1.4839507477950236,-1.4863043618381024,-0.5905125163717854,69.6,-0.2000000000000028,470.3,0,1.2471958119591986,NORMAL,2.088120877141691,NORMAL,COMBINED,LOW
1,71.2,95.0,788.2,0.823,1.3194318919878494,1.6180733114819033,-1.61909418406615,-0.5864455945226786,69.91999999999999,0.9000000000000057,297.29999999999995,0,1.3223595167586917,WARNING,1.912263764271316,NORMAL,COMBINED,WARNING
1,70.2,95.3,746.2,0.353,1.285423167478069,1.6392505583798314,-1.6378535938662775,-0.5893549602290412,70.24000000000001,-1.0,42.0,0,1.322843828576434,WARNING,1.957836523777804,NORMAL,COMBINED,WARNING
1,69.2,94.5,873.2,0.471,1.2514144429682883,1.582777899985356,-1.5811287118516055,-0.5886245237325501,70.28,-1.0,-127.0,0,1.2842083500029249,NORMAL,1.9508891760126523,NORMAL,MEMORY,LOW
1,67.9,94.7,845.4,0.264,1.2072031011055742,1.5968960645839751,-1.593545654528833,-0.5899058826713098,69.76,-1.2999999999999972,27.800000000000068,0,1.2779200571468934,NORMAL,2.400328039532476,NORMAL,MEMORY,LOW
1,67.1,95.1,775.5,0.226,1.1799961214977497,1.6251323937812123,-1.624766672267617,-0.5901411079837391,69.12,-0.8000000000000114,69.89999999999998,0,1.28452011063396,NORMAL,1.7990725392924645,NORMAL,MEMORY,LOW
1,67.9,96.8,512.8,0.198,1.2072031011055742,1.745136792869473,-1.7421023140412732,-0.5903144318981608,68.46000000000001,0.8000000000000114,262.70000000000005,0,1.3521853173804008,WARNING,2.3907226315954024,NORMAL,MEMORY,WARNING
1,67.8,96.4,570.6,0.206,1.2038022286545955,1.7169004636722358,-1.7162857929353832,-0.5902649107797545,67.98,-0.1000000000000085,-57.80000000000007,0,1.337520948441077,WARNING,1.8933674353067729,NORMAL,MEMORY,WARNING
1,67.1,90.8,1458.6,0.209,1.1799961214977497,1.3215918549109067,-1.3196582714469676,-0.5902463403603522,67.55999999999999,-0.7000000000000028,-887.9999999999999,0,1.132457315284061,NORMAL,1.820068462095256,NORMAL,MEMORY,LOW
1,68.3,94.7,841.1,0.303,1.220806590909486,1.5968960645839751,-1.5954662607702748,-0.5896644672190797,67.64,1.2000000000000028,617.4999999999999,0,1.2823369422459092,NORMAL,1.9088794247917704,NORMAL,MEMORY,LOW
1,68.0,96.8,512.4,0.248,1.210603973556552,1.745136792869473,-1.7422809750869888,-0.5900049249081221,67.82,-0.2999999999999971,328.70000000000005,0,1.3531794099268295,WARNING,2.3397023901264085,NORMAL,MEMORY,WARNING
1,69.1,97.3,421.7,0.233,1.2480135705173103,1.78043220436602,-1.782792367202979,-0.5900977770051337,68.06,1.0999999999999943,90.7,0,1.3831117613066215,WARNING,2.2646763955365983,NORMAL,MEMORY,WARNING
1,69.3,98.3,262.3,0.76,1.2548153154192665,1.8510230273591144,-1.8539887939206068,-0.5868355733301271,68.35999999999999,0.2000000000000028,159.39999999999998,0,1.4199163762836609,WARNING,2.4772903330311093,NORMAL,MEMORY,WARNING
1,68.4,98.8,196.7,0.951,1.2242074633604645,1.8863184388556613,-1.8832892054179493,-0.5856532566281799,68.61999999999999,-0.8999999999999915,65.60000000000002,0,1.4269462630740637,WARNING,2.4855474603450483,NORMAL,MEMORY,WARNING
1,68.6,99.8,37.7,0.751,1.23100920826242,1.956909261848756,-1.9543069710898613,-0.5868912845883341,68.67999999999999,0.1999999999999886,159.0,0,1.464615192168992,ANOMALY,2.422225499894759,NORMAL,MEMORY,HIGH
1,67.7,99.7,49.1,0.432,1.200401356203618,1.949850179549447,-1.9492151312869697,-0.5888659391847801,68.62,-0.8999999999999915,-11.4,0,1.4526916748202694,ANOMALY,2.083858824931436,NORMAL,MEMORY,HIGH
1,68.1,99.4,89.2,0.246,1.21400484600753,1.9286729326515188,-1.9313043614539904,-0.5900173051877237,68.41999999999999,0.3999999999999915,-40.1,0,1.4470676669260574,ANOMALY,2.4298605213864457,NORMAL,MEMORY,HIGH
1,67.4,99.5,86.8,0.359,1.190198738850684,1.935732014950828,-1.9323763277282835,-0.5893178193902365,68.03999999999999,-0.6999999999999886,2.4000000000000057,0,1.4421180555641575,WARNING,2.606610974946029,NORMAL,MEMORY,WARNING
1,68.9,99.0,160.0,0.24,1.2412118256153546,1.9004366034542808,-1.8996813563623467,-0.5900544460265283,68.14,1.5,-73.2,0,1.4404416891986656,WARNING,2.06325562954753,NORMAL,MEMORY,WARNING
1,67.8,92.6,1175.4,0.247,1.2038022286545955,1.4486553362984764,-1.4461502918135434,-0.5900111150479229,67.98,-1.1000000000000083,-1015.4,0,1.202969550858215,NORMAL,2.055199499181522,NORMAL,MEMORY,LOW
1,68.0,87.7,1941.4,0.151,1.210603973556552,1.1027603036323146,-1.1040143892683558,-0.590605368468797,68.03999999999999,0.2000000000000028,-766.0,0,1.0329332347040905,NORMAL,1.5821889966147065,NORMAL,MEMORY,LOW
1,67.8,88.3,1854.1,0.558,1.2038022286545955,1.145114797428171,-1.1430071624957645,-0.588085981569883,67.98,-0.2000000000000028,87.30000000000018,0,1.0508937366379594,NORMAL,1.7825661028510231,NORMAL,MEMORY,LOW
1,67.4,89.0,1732.8,0.801,1.190198738850684,1.1945283735233372,-1.1971861246089903,-0.5865817775982956,67.97999999999999,-0.3999999999999915,121.29999999999995,0,1.0721717141536635,NORMAL,1.988642123518264,NORMAL,MEMORY,LOW
1,67.5,89.6,1644.4,0.357,1.1935996113016618,1.2368828673191934,-1.2366702157121163,-0.589330199669838,67.7,0.0999999999999943,88.39999999999986,0,1.0943448266626477,NORMAL,1.5235638302562502,NORMAL,MEMORY,LOW
1,67.2,90.5,1507.4,0.739,1.183396993948728,1.3004146080129786,-1.297861623869676,-0.5869655662659433,67.58,-0.2999999999999971,137.0,0,1.122108918615636,NORMAL,1.97956592732916,NORMAL,MEMORY,LOW
1,67.6,91.3,1377.7,0.823,1.1970004837526396,1.356887266407454,-1.355792467942928,-0.5864455945226786,67.5,0.3999999999999915,129.70000000000005,0,1.1546139375411495,NORMAL,1.6814224810022251,NORMAL,MEMORY,LOW
1,67.7,94.8,814.4,59.415,1.200401356203618,1.6039551468832842,-1.6073918855717844,-0.2237529233158811,67.47999999999999,0.1000000000000085,563.3000000000001,0,1.2075359127036038,NORMAL,2.4239247580307444,NORMAL,MEMORY,LOW
1,67.2,94.8,826.8,0.205,1.183396993948728,1.6039551468832842,-1.6018533931546035,-0.5902711009195553,67.44000000000001,-0.5,-12.399999999999975,0,1.2746305410644354,NORMAL,2.0397092380024406,NORMAL,MEMORY,LOW
1,67.4,90.8,1451.4,0.262,1.190198738850684,1.3215918549109067,-1.3228741702698463,-0.5899182629509113,67.42,0.2000000000000028,-624.6000000000001,0,1.1360956647726288,NORMAL,1.7019418495757517,NORMAL,MEMORY,LOW
1,67.8,82.4,2787.9,0.335,1.2038022286545955,0.7286289417689148,-0.7259229512729235,-0.589466382745455,67.53999999999999,0.3999999999999915,-1336.5,0,0.8428072179307289,NORMAL,1.826949045472072,NORMAL,MEMORY,LOW
1,67.8,83.5,2603.3,0.167,1.2038022286545955,0.8062788470613182,-0.8083750238706279,-0.5905063262319846,67.58,0.0,184.5999999999999,0,0.8828005927352968,NORMAL,1.6714707300653642,NORMAL,MEMORY,LOW
1,66.9,86.0,2214.2,0.308,1.1731943765957935,0.982755904544054,-0.9821675560903832,-0.5896335165200758,67.42,-0.8999999999999915,389.1000000000004,0,0.961145298864046,NORMAL,1.3906738043635818,NORMAL,MEMORY,LOW
1,68.2,86.3,2172.2,0.18,1.217405718458508,1.0039331514419825,-1.000926965890511,-0.5904258544145745,67.61999999999999,1.2999999999999972,42.0,0,0.984672225031164,NORMAL,2.014854700201969,NORMAL,MEMORY,LOW
1,67.4,87.0,2049.8,0.374,1.190198738850684,1.0533467275371484,-1.0555972458794547,-0.5892249672932249,67.62,-0.7999999999999972,122.39999999999964,0,1.0020280825508856,NORMAL,1.7992782280551178,NORMAL,MEMORY,LOW
1,67.1,90.9,1434.7,0.309,1.1799961214977497,1.3286509372102169,-1.3303332689284688,-0.589627326380275,67.47999999999999,-0.3000000000000113,615.1000000000001,0,1.1365862366741386,NORMAL,1.784908435963812,NORMAL,MEMORY,LOW
1,68.2,92.7,1161.1,0.386,1.217405718458508,1.4557144185977864,-1.4525374241978726,-0.5891506856156157,67.56000000000002,1.1000000000000083,273.60000000000014,0,1.210273663079586,NORMAL,2.269997668989849,NORMAL,MEMORY,LOW
1,68.7,93.0,1108.6,0.184,1.2344100807133984,1.4768916654957145,-1.4759866864480322,-0.5904010938553715,67.92,0.5,52.5,0,1.2266680799234146,NORMAL,1.754053749893456,NORMAL,MEMORY,LOW
1,68.4,93.2,1067.9,0.767,1.2242074633604645,1.4910098300943335,-1.4941654478495845,-0.5867922423515218,67.96000000000001,-0.2999999999999971,40.69999999999982,0,1.2307567260766603,NORMAL,2.3112810806655224,NORMAL,MEMORY,LOW
1,71.3,92.6,1171.0,0.304,1.3228327644388274,1.4486553362984764,-1.4481155633164138,-0.5896582770792789,68.74,2.8999999999999915,-103.09999999999992,0,1.2390011983003295,NORMAL,1.742494855681808,NORMAL,COMBINED,LOW
1,67.6,92.1,1240.8,0.979,1.1970004837526396,1.4133599248019293,-1.4169392108390586,-0.5854799327137582,68.84,-3.700000000000003,-69.79999999999995,0,1.183591951276934,NORMAL,2.408624093075838,NORMAL,MEMORY,LOW
1,67.2,92.8,1131.4,0.381,1.183396993948728,1.4627735008970957,-1.4658030068422483,-0.5891816363146195,68.64,-0.3999999999999915,109.39999999999986,0,1.2048480770851209,NORMAL,2.24312048511032,NORMAL,MEMORY,LOW
1,67.4,92.8,1142.0,0.297,1.190198738850684,1.4627735008970957,-1.4610684891307877,-0.5897016080578843,68.38,0.2000000000000028,-10.599999999999907,0,1.2060456913620683,NORMAL,1.8588371506960537,NORMAL,MEMORY,LOW
1,67.5,93.5,1029.9,0.228,1.1935996113016618,1.5121870769922618,-1.5111382471925574,-0.5901287277041376,68.2,0.0999999999999943,112.09999999999992,0,1.231989401467516,NORMAL,1.7799003999539276,NORMAL,MEMORY,LOW
1,68.2,87.3,2004.0,0.254,1.217405718458508,1.0745239744350763,-1.0760539356138796,-0.5899677840693175,67.58,0.7000000000000028,-974.1,0,1.0207832518047149,NORMAL,1.6300744165542969,NORMAL,MEMORY,LOW
1,67.1,87.9,1917.3,0.271,1.1799961214977497,1.1168784682309338,-1.1147787172727148,-0.5898625516927044,67.47999999999999,-1.1000000000000083,86.70000000000005,0,1.0299906307116888,NORMAL,1.755715284233864,NORMAL,MEMORY,LOW
1,68.0,94.2,913.2,0.248,1.210603973556552,1.561600653087428,-1.5632626072800553,-0.5900049249081221,67.64,0.9000000000000057,1004.1,0,1.2623148944308296,NORMAL,1.94167571257244,NORMAL,MEMORY,LOW
1,67.0,95.6,696.6,0.336,1.1765952490467717,1.6604278052777597,-1.660007563535,-0.5894601926056543,67.56,-1.0,216.6,0,1.30100046752549,NORMAL,1.8279009504392367,NORMAL,MEMORY,LOW
1,68.0,97.1,464.9,0.263,1.210603973556552,1.766314039767401,-1.7634969742657047,-0.5899120728111106,67.66,1.0,231.70000000000005,0,1.363757213412549,WARNING,2.342572747928564,NORMAL,MEMORY,WARNING
1,67.6,98.1,299.4,0.792,1.1970004837526396,1.836904862760496,-1.837417981930494,-0.5866374888565025,67.54,-0.4000000000000057,165.5,0,1.39498269811134,WARNING,1.9867480511353763,NORMAL,MEMORY,WARNING
1,67.7,98.5,234.3,0.393,1.200401356203618,1.8651411919577328,-1.866495067120692,-0.5891073546370102,67.66,0.1000000000000085,65.09999999999997,0,1.410783248799946,WARNING,2.1063886649830894,NORMAL,MEMORY,WARNING
1,68.9,100.0,6.0,1.144,1.2412118256153546,1.971027426447375,-1.9684658589628152,-0.584458559646631,67.84,1.2000000000000028,228.3,0,1.4742566593407085,ANOMALY,2.424645162370556,NORMAL,MEMORY,HIGH
1,70.8,98.6,226.9,2.23,1.305828402183937,1.8722002742570425,-1.869800296466429,-0.5777360678229932,68.6,1.899999999999992,-220.9,0,1.4429158757901783,ANOMALY,2.332538765207907,NORMAL,COMBINED,HIGH
1,67.9,97.9,336.8,0.333,1.2072031011055742,1.8227866981618768,-1.8207131741560945,-0.5894787630250565,68.58,-2.8999999999999915,-109.9,0,1.3910353272164655,WARNING,2.1943028743390447,NORMAL,MEMORY,WARNING
1,67.5,98.6,227.0,0.219,1.1935996113016618,1.8722002742570425,-1.869755631205,-0.5901844389623445,68.55999999999999,-0.4000000000000057,109.8,0,1.4117279797010802,WARNING,2.313041873667552,NORMAL,MEMORY,WARNING
1,68.5,98.9,172.9,0.299,1.2276083358114422,1.893377521154972,-1.8939195376380216,-0.5896892277782827,68.72,1.0,54.1,0,1.433017510173185,WARNING,2.04439131437235,NORMAL,MEMORY,WARNING
1,69.8,96.2,594.2,97.477,1.2718196776741566,1.7027822990736168,-1.7057447912381687,0.0118561777810797,68.9,1.2999999999999972,-421.30000000000007,0,1.2359007868281815,NORMAL,2.3671869674130224,NORMAL,MEMORY,LOW
1,67.6,96.5,560.9,5.734,1.1970004837526396,1.7239595459715449,-1.7206183232939842,-0.5560458179610903,68.26,-2.200000000000003,33.30000000000007,0,1.3316208371682705,WARNING,2.4663028342042144,NORMAL,MEMORY,WARNING
1,67.5,96.5,556.7,0.28,1.1935996113016618,1.7239595459715449,-1.722494264273997,-0.5898068404344975,68.17999999999999,-0.0999999999999943,4.199999999999932,0,1.337727968123661,WARNING,1.9984609911471312,NORMAL,MEMORY,WARNING
1,67.5,96.9,497.8,0.257,1.1935996113016618,1.752195875168783,-1.7488021032556047,-0.5899492136499151,68.17999999999999,0.0,58.900000000000034,0,1.3514889093222373,WARNING,2.501825886855325,NORMAL,MEMORY,WARNING
1,67.4,82.7,2729.1,0.172,1.190198738850684,0.7498061886668429,-0.7521861249931024,-0.5904753755329808,67.96,-0.0999999999999943,-2231.3,0,0.8505337783604747,NORMAL,1.7387948794831456,NORMAL,MEMORY,LOW
1,67.8,83.3,2643.9,0.281,1.2038022286545955,0.7921606824626991,-0.7902409277305044,-0.5898006502946966,67.56,0.3999999999999915,85.19999999999982,0,0.8747971889402287,NORMAL,1.5943931720734612,NORMAL,MEMORY,LOW
1,68.1,84.2,2492.5,0.23,1.21400484600753,0.8556924231564844,-0.8578641335338222,-0.590116347424536,67.66,0.2999999999999971,151.4000000000001,0,0.910505276940876,NORMAL,1.7147575258087635,NORMAL,MEMORY,LOW
1,67.9,84.4,2463.8,0.233,1.2072031011055742,0.8698105877551036,-0.8706830635639095,-0.5900977770051337,67.74,-0.1999999999999886,28.69999999999981,0,0.915260274772012,NORMAL,1.407879247699669,NORMAL,MEMORY,LOW
1,67.9,85.9,2221.4,0.198,1.2072031011055742,0.9756968222447452,-0.978951657267504,-0.5903144318981608,67.82000000000001,0.0,242.4000000000001,0,0.9687231948382288,NORMAL,2.117941263472659,NORMAL,MEMORY,LOW
